id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
5819.0,2017-05-31,Athens,37.96245,23.68708,665871.0,shop_3,lemon-boost,can,330ml,0.55,20817.0
5820.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,plastic,1.5lt,3.65,8531.0
5821.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,can,330ml,0.75,17287.0
5822.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,glass,500ml,1.2,23739.0
5823.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,plastic,1.5lt,2.47,18426.0
5824.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,glass,500ml,0.98,31444.0
5825.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,plastic,1.5lt,1.93,25975.0
5826.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,can,330ml,0.36,56586.0
5827.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,can,330ml,0.41,31881.0
5828.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,glass,500ml,1.43,7831.0
5829.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,plastic,1.5lt,2.45,13348.0
5830.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,can,330ml,0.53,29627.0
5831.0,2017-05-31,Patra,38.24444,21.73444,168501.0,shop_6,kinder-cola,glass,500ml,1.09,38306.0
5832.0,2017-05-31,Athens,37.96245,23.68708,665871.0,shop_3,gazoza,plastic,1.5lt,1.02,31767.0
5833.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,glass,500ml,1.2,20057.0
5834.0,2017-05-31,Patra,38.24444,21.73444,168501.0,shop_6,orange-power,glass,500ml,1.0,49353.0
5835.0,2017-05-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,can,330ml,0.6,32401.0
5836.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,can,330ml,0.61,37567.0
5837.0,2017-05-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,plastic,1.5lt,3.76,11234.0
5838.0,2017-05-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,orange-power,plastic,1.5lt,1.62,45459.0
5839.0,2017-05-31,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,can,330ml,0.48,43147.0
5840.0,2017-05-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,gazoza,plastic,1.5lt,1.53,26172.0
5841.0,2017-05-31,Patra,38.24444,21.73444,168501.0,shop_6,lemon-boost,can,330ml,0.55,51370.0
5842.0,2017-05-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,can,330ml,0.6,32797.0
5843.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,plastic,1.5lt,1.12,30402.0
5844.0,2017-05-31,Athens,37.96245,23.68708,665871.0,shop_3,adult-cola,glass,500ml,1.19,22503.0
5845.0,2017-05-31,Athens,37.96245,23.68708,665871.0,shop_3,kinder-cola,glass,500ml,1.87,5760.0
5846.0,2017-05-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,can,330ml,0.46,26544.0
5847.0,2017-05-31,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,glass,500ml,0.85,22186.0
5848.0,2017-05-31,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,glass,500ml,0.72,37217.0
5849.0,2017-05-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,lemon-boost,glass,500ml,0.81,41662.0
5850.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,glass,500ml,1.14,22880.0
5851.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,plastic,1.5lt,3.32,13350.0
5852.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,can,330ml,0.87,18825.0
5853.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,glass,500ml,1.24,26021.0
5854.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,plastic,1.5lt,1.94,27076.0
5855.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,plastic,1.5lt,2.0,25190.0
5856.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,can,330ml,0.4,64056.0
5857.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,glass,500ml,0.75,37975.0
5858.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,plastic,1.5lt,1.19,37878.0
5859.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,can,330ml,0.42,42922.0
5860.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,plastic,1.5lt,2.29,17898.0
5861.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,can,330ml,0.57,31205.0
5862.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,glass,500ml,1.28,34847.0
5863.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,plastic,1.5lt,1.61,37880.0
5864.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,can,330ml,0.73,42538.0
5865.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,orange-power,glass,500ml,1.04,38383.0
5866.0,2017-06-30,Irakleion,,25.14341,138200.0,shop_2,orange-power,plastic,1.5lt,1.75,41291.0
5867.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,orange-power,can,330ml,0.59,42831.0
5868.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,glass,500ml,0.71,52665.0
5869.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,plastic,1.5lt,1.06,44098.0
5870.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,plastic,1.5lt,1.82,31956.0
5871.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,can,330ml,0.45,52396.0
5872.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,adult-cola,glass,500ml,1.39,30384.0
5873.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,adult-cola,can,330ml,0.62,64108.0
5874.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,orange-power,plastic,1.5lt,2.0,43295.0
5875.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,orange-power,can,330ml,0.56,64514.0
5876.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,gazoza,glass,500ml,0.73,77063.0
5877.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,gazoza,plastic,1.5lt,1.13,57498.0
5878.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,gazoza,can,330ml,0.34,100678.0
5879.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,lemon-boost,glass,500ml,1.04,44914.0
5880.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,lemon-boost,plastic,1.5lt,2.05,29693.0
5881.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,lemon-boost,can,330ml,0.65,44419.0
5882.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,kinder-cola,plastic,1.5lt,3.24,19144.0
5883.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,adult-cola,glass,500ml,1.17,37991.0
5884.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,adult-cola,can,330ml,0.76,45521.0
5885.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,orange-power,glass,500ml,1.03,37664.0
5886.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,orange-power,plastic,1.5lt,2.0,37939.0
5887.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,orange-power,can,330ml,0.53,57820.0
5888.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,gazoza,glass,500ml,0.68,59074.0
5889.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,gazoza,plastic,1.5lt,1.47,28875.0
5890.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,lemon-boost,glass,,0.93,37348.0
5891.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,kinder-cola,glass,500ml,1.48,14764.0
5892.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,kinder-cola,plastic,1.5lt,3.03,11045.0
5893.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,kinder-cola,can,330ml,0.52,30153.0
5894.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,adult-cola,glass,500ml,0.85,30405.0
5895.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,adult-cola,plastic,1.5lt,3.0,18916.0
5896.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,orange-power,glass,500ml,1.0,29389.0
5897.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,orange-power,plastic,1.5lt,2.43,16087.0
5898.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,orange-power,can,330ml,0.58,31080.0
5899.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,gazoza,glass,500ml,0.66,42600.0
5900.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,gazoza,plastic,1.5lt,1.56,16765.0
5901.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,gazoza,can,330ml,0.4,40060.0
5902.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,lemon-boost,glass,500ml,1.31,11953.0
5903.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,lemon-boost,plastic,1.5lt,2.43,11596.0
5904.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,lemon-boost,can,330ml,0.57,31379.0
5905.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,plastic,1.5lt,2.51,14929.0
5906.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,plastic,1.5lt,1.92,26555.0
5907.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,can,330ml,0.16,75069.0
5908.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,plastic,1.5lt,1.99,32214.0
5909.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,can,330ml,0.33,52322.0
5910.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,glass,500ml,0.72,36422.0
5911.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,plastic,1.5lt,1.17,29966.0
5912.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,can,330ml,0.34,61554.0
5913.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,glass,500ml,0.64,41570.0
5914.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,can,330ml,0.65,24597.0
5915.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,kinder-cola,glass,500ml,1.43,22215.0
5916.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,glass,500ml,0.92,29265.0
5917.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,can,330ml,0.81,19118.0
5918.0,2017-06-30,Athens,37.96245,23.68708,665871.0,shop_3,adult-cola,can,330ml,0.62,35877.0
5919.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,kinder-cola,plastic,1.5lt,2.62,26378.0
5920.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,adult-cola,plastic,1.5lt,2.49,33177.0
5921.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,glass,500ml,0.97,36333.0
5922.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,glass,500ml,1.29,16079.0
5923.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,kinder-cola,can,330ml,0.63,36043.0
5924.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,can,330ml,0.58,44386.0
5925.0,2017-06-30,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,glass,500ml,0.86,42665.0
5926.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,kinder-cola,glass,500ml,1.51,28549.0
5927.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,kinder-cola,glass,500ml,1.44,21996.0
5928.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,kinder-cola,can,330ml,0.8,31760.0
5929.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,orange-power,glass,500ml,0.9,66333.0
5930.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,glass,500ml,0.93,35702.0
5931.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,lemon-boost,plastic,1.5lt,2.05,29706.0
5932.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,kinder-cola,can,330ml,0.53,58792.0
5933.0,2017-06-30,Patra,38.24444,21.73444,168501.0,shop_6,adult-cola,plastic,1.5lt,1.83,48590.0
5934.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,can,330ml,0.39,63153.0
5935.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,lemon-boost,can,330ml,0.55,42700.0
5936.0,2017-06-30,Irakleion,35.32787,25.14341,138200.0,shop_2,kinder-cola,plastic,1.5lt,2.78,18189.0
5937.0,2017-06-30,Thessaloniki,40.64361,22.93086,353001.0,shop_4,gazoza,can,330ml,0.34,85319.0
5938.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,glass,500ml,0.72,41929.0
5939.0,2017-06-30,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,plastic,1.5lt,1.73,25224.0
5940.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,glass,500ml,1.36,20643.0
5941.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,plastic,1.5lt,3.27,15790.0
5942.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,can,330ml,1.02,18236.0
5943.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,glass,500ml,1.04,31933.0
5944.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,plastic,1.5lt,1.18,37424.0
5945.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,can,330ml,0.41,68189.0
5946.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,glass,500ml,0.94,41062.0
5947.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,plastic,1.5lt,2.42,17998.0
5948.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,glass,500ml,0.74,45658.0
5949.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,plastic,1.5lt,1.62,19786.0
5950.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,can,330ml,0.37,55112.0
5951.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,glass,500ml,1.1,30183.0
5952.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,plastic,1.5lt,2.44,19503.0
5953.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,kinder-cola,glass,500ml,1.31,27609.0
5954.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,kinder-cola,can,330ml,0.49,42805.0
5955.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,plastic,1.5lt,1.31,40499.0
5956.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,can,330ml,0.64,53566.0
5957.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,orange-power,,1.5lt,1.44,45371.0
5958.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,orange-power,can,330ml,0.61,44106.0
5959.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,glass,500ml,0.75,52517.0
5960.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,plastic,1.5lt,1.34,40219.0
5961.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,can,330ml,0.44,58192.0
5962.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,glass,500ml,1.07,37387.0
5963.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,plastic,1.5lt,1.67,32290.0
5964.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,can,330ml,0.67,35034.0
5965.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,kinder-cola,glass,500ml,1.19,41822.0
5966.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,kinder-cola,plastic,1.5lt,3.41,23835.0
5967.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,adult-cola,can,330ml,0.64,74844.0
5968.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,orange-power,glass,500ml,1.07,50766.0
5969.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,orange-power,plastic,1.5lt,1.93,57048.0
5970.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,orange-power,can,330ml,0.5,90751.0
5971.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,gazoza,plastic,1.5lt,1.37,52981.0
5972.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,gazoza,can,330ml,0.3,116770.0
5973.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,lemon-boost,can,330ml,0.6,56253.0
5974.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,kinder-cola,glass,500ml,1.3,28306.0
5975.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,kinder-cola,can,330ml,0.97,21504.0
5976.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,adult-cola,can,330ml,0.67,53843.0
5977.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,orange-power,glass,500ml,0.88,55400.0
5978.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,orange-power,plastic,1.5lt,2.44,27656.0
5979.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,orange-power,can,330ml,0.51,71793.0
5980.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,gazoza,glass,500ml,0.65,74875.0
5981.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,gazoza,plastic,1.5lt,1.13,61710.0
5982.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,gazoza,can,330ml,0.32,94255.0
5983.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,lemon-boost,glass,500ml,1.13,32341.0
5984.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,lemon-boost,can,330ml,0.51,55462.0
5985.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,kinder-cola,glass,500ml,1.03,22051.0
5986.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,kinder-cola,plastic,1.5lt,2.14,15692.0
5987.0,2017-07-31,Athens,,23.68708,665871.0,shop_3,kinder-cola,can,330ml,0.74,23998.0
5988.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,adult-cola,glass,500ml,0.94,34350.0
5989.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,adult-cola,plastic,1.5lt,3.46,10742.0
5990.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,adult-cola,can,330ml,0.58,44522.0
5991.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,orange-power,can,330ml,0.65,32606.0
5992.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,gazoza,glass,500ml,0.68,47135.0
5993.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,gazoza,plastic,1.5lt,1.33,24671.0
5994.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,gazoza,can,330ml,0.34,55918.0
5995.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,lemon-boost,glass,500ml,0.7,36944.0
5996.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,lemon-boost,can,330ml,0.52,38338.0
5997.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,glass,500ml,1.45,16447.0
5998.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,plastic,1.5lt,4.03,11390.0
5999.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,kinder-cola,can,330ml,0.89,16418.0
6000.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,glass,500ml,1.34,26925.0
6001.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,plastic,1.5lt,2.36,26469.0
6002.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,adult-cola,can,330ml,0.45,62088.0
6003.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,plastic,1.5lt,1.67,43227.0
6004.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,glass,500ml,0.72,37688.0
6005.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,plastic,1.5lt,0.92,44934.0
6006.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,gazoza,can,330ml,0.36,42811.0
6007.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,glass,500ml,0.75,33649.0
6008.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,plastic,1.5lt,0.85,30228.0
6009.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,lemon-boost,can,330ml,0.41,51169.0
6010.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,adult-cola,glass,500ml,1.21,54942.0
6011.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,adult-cola,plastic,1.5lt,2.0,51558.0
6012.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,kinder-cola,plastic,1.5lt,3.5,17945.0
6013.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,lemon-boost,plastic,1.5lt,2.16,15787.0
6014.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,orange-power,glass,500ml,0.66,64035.0
6015.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,can,330ml,0.57,47952.0
6016.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,lemon-boost,plastic,1.5lt,2.08,40141.0
6017.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,gazoza,glass,500ml,0.68,91946.0
6018.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,kinder-cola,can,330ml,0.78,42216.0
6019.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,can,330ml,0.53,54928.0
6020.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,lemon-boost,plastic,1.5lt,2.2,30698.0
6021.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,kinder-cola,plastic,1.5lt,3.0,22264.0
6022.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,adult-cola,plastic,1.5lt,2.35,36880.0
6023.0,2017-07-31,Athens,37.96245,23.68708,665871.0,shop_3,orange-power,plastic,1.5lt,1.83,35283.0
6024.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,orange-power,glass,500ml,0.76,81051.0
6025.0,2017-07-31,Patra,38.24444,21.73444,168501.0,shop_6,lemon-boost,glass,500ml,0.93,54493.0
6026.0,2017-07-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,can,330ml,0.65,31232.0
6027.0,2017-07-31,Larisa,39.63689,22.41761,144302.0,shop_5,orange-power,glass,500ml,0.93,37639.0
6028.0,2017-07-31,Thessaloniki,40.64361,22.93086,353001.0,shop_4,adult-cola,glass,500ml,1.12,44287.0
6029.0,2017-07-31,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,glass,500ml,0.94,51608.0
6030.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,kinder-cola,plastic,1.5lt,4.28,9788.0
6031.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,glass,500ml,1.37,21913.0
6032.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,adult-cola,can,330ml,0.92,19795.0
6033.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,glass,500ml,1.1,24088.0
6034.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,plastic,1.5lt,1.83,28081.0
6035.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,orange-power,can,330ml,0.57,41106.0
6036.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,glass,500ml,0.7,39127.0
6037.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,plastic,1.5lt,1.18,36220.0
6038.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,gazoza,can,330ml,0.31,54978.0
6039.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,glass,500ml,0.92,32476.0
6040.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,plastic,1.5lt,1.89,23845.0
6041.0,2017-08-31,Athens,37.97945,23.71622,665871.0,shop_1,lemon-boost,can,330ml,0.56,35217.0
6042.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,kinder-cola,glass,500ml,1.28,20504.0
6043.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,glass,500ml,0.99,47088.0
6044.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,adult-cola,plastic,1.5lt,2.43,31011.0
6045.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,orange-power,glass,500ml,0.82,50996.0
6046.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,orange-power,plastic,1.5lt,1.9,34258.0
6047.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,glass,500ml,0.7,51019.0
6048.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,gazoza,can,330ml,0.34,64079.0
6049.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,glass,500ml,1.1,26844.0
6050.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,plastic,1.5lt,2.1,23189.0
6051.0,2017-08-31,Irakleion,35.32787,25.14341,138200.0,shop_2,lemon-boost,can,330ml,0.58,38350.0
